from,to,timestamp,value
u_A2KSNRZXDXIR6K,i_B004AVKP7I,1393286400,3.0
u_AC6LV5D2RKTIR,i_B00D18ZDM8,1393286400,5.0
u_A6WS7UHTSNDYP,i_B001I45ZFC,1393286400,5.0
u_A3HHGBT6MFH4G4,i_B006K26D9E,1393286400,5.0
u_A14NA0W8ESGDSI,i_B00CTKKE7I,1393286400,2.0
u_A1GPXPM5IIJ9Y5,i_B003Z4UJX6,1393286400,5.0
u_A2LNRXH1S0EH1H,i_B00GLYUWKM,1393286400,5.0
u_A39TFW3VSUVULK,i_B001ET734C,1393286400,5.0
u_A20VAHDMLHVWG1,i_B0092SVTGA,1393286400,2.0
u_A3JBRRR4NLMAUU,i_B007TXSLHU,1393286400,2.0
u_AKWFOST6AGF1A,i_B0006OU078,1393286400,1.0
u_A18NUOSGFUEBQC,i_B0006O2IQ4,1393286400,5.0
u_ASWIC85F71H4J,i_B004BL2DHC,1393286400,1.0
u_A2DHEYQ4LFQCCK,i_B004BHAJAE,1393286400,3.0
u_A2E09MGASTCI05,i_B0041ERPPE,1393286400,5.0
u_A1WH5J3AP5JR7H,i_B006L6A06Q,1393286400,3.0
u_A103WXT3CHVY0H,i_B0006GZCVK,1393286400,3.0
u_A18FUHNBP90IB4,i_B006L6A10G,1393286400,5.0
u_A1WH5J3AP5JR7H,i_B006L6A10G,1393286400,4.0
u_A1L99H6C06V30T,i_B00D0ANSAG,1393286400,5.0
u_A2E1P9J6TTHLS6,i_B0081CWUE8,1393286400,2.0
u_ABDR6IJ93HFIO,i_B00D18ZDM8,1393286400,5.0
u_A1TA9ZJ1IFA0OU,i_B0001EL658,1393286400,5.0
u_A3CHMHGSJSQ02J,i_B006L6A9NK,1393286400,4.0
u_A1ODASPE3GCGY3,i_B007TLJP2W,1393286400,5.0
u_A1BTQU0ND8V8WK,i_B007S69QAY,1393286400,4.0
u_A3P4DI6NN4O0JE,i_B004IM0KYM,1393286400,5.0
u_AMB0TSLB4DFCE,i_B002GCKVJA,1393286400,5.0
u_A31RULW0KNYJ5H,i_B00GTC1JHQ,1393286400,4.0
u_A3J4FQE8902FBM,i_B004TSFBNK,1393286400,5.0
u_A3H7YOJNXQGB29,i_B00121UVU0,1393286400,5.0
u_A3PP9GXEMC7O9H,i_B00121UVU0,1393286400,5.0
u_A1AA39TTTQPYEH,i_B002QI1E9K,1393286400,3.0
u_A3JBRRR4NLMAUU,i_B00121UVU0,1393286400,4.0
u_A3J4FQE8902FBM,i_B004TSFBJO,1393286400,4.0
u_AGJ0DW8O7D9FL,i_B000EZG9Z6,1393286400,4.0
u_A2DLRRMRYOCLU3,i_B003Q33LJ0,1393286400,1.0
u_A1ODASPE3GCGY3,i_B008STA7IK,1393286400,4.0
u_A2SQJPUCZNHMZE,i_B00C0CVAY6,1393286400,5.0
u_A3J4FQE8902FBM,i_B004TSF95U,1393286400,2.0
u_A30TXUL5AR0X3F,i_B005XP4YNQ,1393286400,3.0
u_A24MUR7JGFFAXF,i_B00I6R90Q4,1393286400,5.0
u_A26WHR1IP0A250,i_B0012J30PU,1393286400,5.0
u_A1UINGIK3UG77D,i_B00I6CRX04,1393286400,3.0
u_A2NL06L9HUN9H,i_B000EVKXKM,1393286400,3.0
u_A36M9522W2OIOI,i_B000EVGQ8U,1393286400,5.0
u_A3EHSWXXYV2V10,i_B00C4R3HV6,1393286400,2.0
u_A1GPXPM5IIJ9Y5,i_B005Z41P28,1393286400,4.0
u_AB80AB1IVEPVK,i_B005XP4YNQ,1393286400,5.0
u_A3M9DQ9ZR2UIA3,i_B000F4EMP0,1393286400,5.0
u_A1PAGHECG401K1,i_B00GEG0FRM,1393286400,4.0
u_A2FILYT24BIZ2W,i_B000F63TW0,1393286400,2.0
u_AY6THRAIFYK1T,i_B002UBVZYC,1393286400,5.0
u_A226GFM0Q9L37H,i_B00GTC1FFW,1393286400,5.0
u_A2CQ2X9H9HY6W0,i_B007CMS5C4,1393286400,5.0
u_A2MXXMQL8L7XMH,i_B005UBN5AQ,1393286400,5.0
u_A1OMXVXXP07F05,i_B00GTBZHCA,1393286400,3.0
u_A1WH5J3AP5JR7H,i_B00GTBZHCA,1393286400,4.0
u_A2VYL0Z219UMH,i_B004WC2H8A,1393286400,5.0
u_A3P4DI6NN4O0JE,i_B000FLIJB6,1393286400,5.0
u_A1NQ3LD7AHNOR,i_B007BZPGQ0,1393286400,5.0
u_A1ODASPE3GCGY3,i_B00BSG5YUG,1393286400,4.0
u_A2YB7DLC3FOR7W,i_B00GTBZ8B0,1393286400,5.0
u_A3R9AE276DZL5M,i_B005V1A05S,1393286400,3.0
u_A3EHSWXXYV2V10,i_B008RVYJS8,1393286400,5.0
u_A3I8QJDXFWHOIR,i_B000ZMBSPE,1393286400,5.0
u_ABROQ9QDIZQX8,i_B004V1OV1I,1393286400,5.0
u_AKWFOST6AGF1A,i_B000ZMBSPE,1393286400,5.0
u_AVEK552RPANBO,i_B000ZMBSPE,1393286400,5.0
u_A1N44JF7B1Y35M,i_B000ZMBSPE,1393286400,5.0
u_A31RULW0KNYJ5H,i_B00GTBZ8B0,1393286400,5.0
u_A22CW0ZHY3NJH8,i_B00GDLML02,1393286400,5.0
u_A24Y61QSS4TGQL,i_B0011294I0,1393286400,5.0
u_A2BZ7MYTSNYMEW,i_B00I6CRX04,1393286400,3.0
u_A1GPXPM5IIJ9Y5,i_B005Z446JC,1393286400,4.0
u_A3IZTYG9BRN55Y,i_B004RC4FSK,1393286400,4.0
u_A2WS8FM02592VE,i_B00008ZPGA,1393286400,5.0
u_A35GTUSEQCME1O,i_B008V1I2MI,1393286400,5.0
u_AQHXD52UFX9C2,i_B0017U10SI,1393286400,4.0
u_A36M9522W2OIOI,i_B00CC7TBHM,1393286400,5.0
u_A4M0U91O6W3X,i_B000BRSHXE,1393286400,5.0
u_A26WHR1IP0A250,i_B0018DAUKI,1393286400,5.0
u_A2NZUVOGJ1DR2L,i_B00I48BHQG,1393286400,5.0
u_A2NL06L9HUN9H,i_B006ZN1B1S,1393286400,5.0
u_A2SHJEJ1VNAY54,i_B0018QO5CO,1393286400,1.0
u_A24MUR7JGFFAXF,i_B00GWRAFD2,1393286400,5.0
u_A2QWHEI914GHRZ,i_B00GWRAFD2,1393286400,5.0
u_A1TA9ZJ1IFA0OU,i_B000B9J3GM,1393286400,1.0
u_APUOWITTVFT2W,i_B0018ZRTZA,1393286400,5.0
u_A4S36RVUN4H24,i_B004JSGF4O,1393286400,5.0
u_A1OGUSVDTTWLS9,i_B007S2CJY8,1393286400,1.0
u_A20VAHDMLHVWG1,i_B0019IVEEI,1393286400,5.0
u_A320TFBTEUINGK,i_B006ZAPMT8,1393286400,1.0
u_A1PZ5P40NMKX0D,i_B00CFRBIC0,1393286400,4.0
u_A2NBCMEV7CAXEN,i_B006ZAPMT8,1393286400,1.0
u_A1AB3SEDDMS0BO,i_B000AADG8I,1393286400,1.0
u_A1MPZ6APG55C9I,i_B0000535RA,1393286400,5.0
u_A3JBRRR4NLMAUU,i_B00A41G09A,1393286400,4.0
u_A2OVNOE2H68A7J,i_B000C1VWCM,1393286400,5.0
u_A3JQM8WP9O4SNI,i_B002UL5ZKC,1393286400,4.0
u_A12NNX7OEROHKT,i_B00CBHZPNW,1393286400,5.0
u_A22CW0ZHY3NJH8,i_B00GUTLC0C,1393286400,4.0
u_A103WXT3CHVY0H,i_B00EVB1U9O,1393286400,2.0
u_A4S36RVUN4H24,i_B002NGMEVC,1393286400,5.0
u_A35GTUSEQCME1O,i_B008U1Q4DI,1393286400,2.0
u_AH5NJQM5TC7SW,i_B002MZ8BK2,1393286400,5.0
u_A3UZKHULL9LP9A,i_B00C76ZGU4,1393286400,5.0
u_A32XGYDA14KT13,i_B00GTBZ7HA,1393286400,5.0
u_A1S7768UH2PFEO,i_B003SSTOYE,1393286400,2.0
u_A1AB3SEDDMS0BO,i_B002LZYVWA,1393286400,5.0
u_A36M9522W2OIOI,i_B00150LT40,1393286400,5.0
u_A1EPHD4E18OFWO,i_B00GUC7XAW,1393286400,4.0
u_AKWFOST6AGF1A,i_B00C8GBZAS,1393286400,5.0
u_A2VBLRI02YOICC,i_B00AN9CHY0,1393286400,5.0
u_A1AFW4PODI4J83,i_B0016836RY,1393286400,5.0
u_A2WS8FM02592VE,i_B003U7OYK2,1393286400,5.0
u_A1AN74S2DBATOJ,i_B00A19WNC8,1393286400,5.0
u_A2NL06L9HUN9H,i_B0016JNQYG,1393286400,5.0
u_ABDR6IJ93HFIO,i_B00GUTLC0C,1393286400,5.0
u_A1OOYGDI50WZ1Q,i_B0016M1PVY,1393286400,5.0
u_A1GPXPM5IIJ9Y5,i_B0071HIDLS,1393286400,3.0
u_A2S6QCNNN8AK91,i_B000050B6U,1393286400,5.0
u_A3FKGKUCI3DG9U,i_B00HNKRWII,1393286400,5.0
u_A1LJ1NFDPAPCPF,i_B006558F4W,1393286400,3.0
u_A2E1P9J6TTHLS6,i_B000JL7Z5S,1393286400,5.0
u_A1AA39TTTQPYEH,i_B0045W22SW,1393286400,4.0
u_A2RS3KKXS5SEMK,i_B00AZBTUNC,1393286400,4.0
u_A2NL06L9HUN9H,i_B000O8R4CA,1393286400,4.0
u_A1AB3SEDDMS0BO,i_B009RNUH54,1393286400,4.0
u_A1POL23KPA064A,i_B000PHRIQM,1393286400,5.0
u_A1181TKBXURMN2,i_B00397XUIK,1393286400,5.0
u_A1VTZRQ672LJQ1,i_B0056FL4FY,1393286400,3.0
u_A2C8VE82E3625X,i_B007RT19V6,1393286400,3.0
u_A2E09MGASTCI05,i_B00B3XZ76A,1393286400,2.0
u_A3JBRRR4NLMAUU,i_B005F1ISC6,1393286400,2.0
u_A1NFXFUO0PB634,i_B000PHRIQM,1393286400,4.0
u_A3O4J05CPH01Y,i_B005BQ7K8S,1393286400,3.0
u_A1VBDMNT6I8RE5,i_B00FU574H2,1393286400,5.0
u_A2R95Z7PTF5ZRO,i_B00FU574H2,1393286400,5.0
u_A1GPXPM5IIJ9Y5,i_B000NYL3NQ,1393286400,3.0
u_AFPZLMFCIH4G4,i_B00B1O8AYC,1393286400,5.0
u_APUOWITTVFT2W,i_B008J54PQ8,1393286400,5.0
u_ALX6TKL1GRPMV,i_B000JVA80C,1393286400,1.0
u_A1S7FY31G2DC1V,i_B008HT1FTG,1393286400,3.0
u_A3JBRRR4NLMAUU,i_B0057JCYYE,1393286400,4.0
u_A2C9XE9I8RSKNX,i_B003EIOWTA,1393286400,5.0
u_A3I8QJDXFWHOIR,i_B003COAFPQ,1393286400,5.0
u_A18M9192WX98HP,i_B0038U4U3M,1393286400,2.0
u_AGU9KOE2ESHWA,i_B005C2NAO4,1393286400,5.0
u_A25UEX5TREEPIO,i_B008CEDY5O,1393286400,4.0
u_AF2HX24P7K1FF,i_B003GDK6F2,1393286400,4.0
u_A2C9XE9I8RSKNX,i_B00385WMK0,1393286400,5.0
u_AMB0TSLB4DFCE,i_B005D0WXPC,1393286400,5.0
u_A356RFKNIG043B,i_B00G5WO2VK,1393286400,5.0
u_A36M9522W2OIOI,i_B000PZ8E62,1393286400,5.0
u_A1XTE3IHX65GTZ,i_B00005304H,1393286400,4.0
u_A3HHGBT6MFH4G4,i_B003E0Z3JQ,1393286400,5.0
u_A1X2URS71RRMMF,i_B00FXXTEVA,1393286400,5.0
u_A35GTUSEQCME1O,i_B008FOT6U8,1393286400,1.0
u_AD6F8SG2G999V,i_B003BFTZOS,1393286400,4.0
u_A11UHLTO0PAIWR,i_B005GYL9C8,1393286400,5.0
u_A2C8VE82E3625X,i_B00AZBVKAS,1393286400,1.0
u_AQHXD52UFX9C2,i_B000QE5GU4,1393286400,5.0
u_A3GUN04FDDOTS8,i_B007Q0WW0S,1393286400,5.0
u_A3FMA2AFK85NMX,i_B007ROD3AG,1393286400,5.0
u_AMB0TSLB4DFCE,i_B000PHRIQM,1393286400,5.0
u_A2JK2F69GDATO0,i_B008DGDQ3Q,1393286400,5.0
u_A35GTUSEQCME1O,i_B00FS6SHUQ,1393286400,4.0
u_A1AB3SEDDMS0BO,i_B0000530ED,1393286400,4.0
u_A3AZI828WJN1CD,i_B00GW1HKHW,1393372800,5.0
u_A2056XPUC3D5JR,i_B008V9JG02,1393372800,4.0
u_A3BAR78JLUD9S5,i_B009Z3MG0K,1393372800,5.0
u_A1ZONPVLYPO1MT,i_B00DAYGJVW,1393372800,4.0
u_A3977OZLNA8LCB,i_B000NU2OOM,1393372800,5.0
u_A17077PIION7VC,i_B004L1ZDD8,1393372800,3.0
u_A11XJ3LVXYP5WX,i_B005H0ED92,1393372800,5.0
u_A2T0HOOHH2X3DN,i_B009GEUPDS,1393372800,4.0
u_A11F5KW6QXHL8L,i_B00GYB17XI,1393372800,4.0
u_A6OLQMYYWQU57,i_B005V2LLXC,1393372800,1.0
u_A2N3HZY06Q8CHS,i_B008UQAW54,1393372800,3.0
u_A3BAR78JLUD9S5,i_B009M8FB3M,1393372800,4.0
u_AQQYA0K23RSMF,i_B000PHRIQM,1393372800,5.0
u_A17XVGWZFF0AXL,i_B002JSL6QI,1393372800,5.0
u_A3BAR78JLUD9S5,i_B001V3TVEQ,1393372800,4.0
u_A2056XPUC3D5JR,i_B000ZMBSPE,1393372800,1.0
u_A1WOEAX5HOSB6A,i_B002RXW5BA,1393372800,5.0
u_AFBESUJ74M910,i_B004LRO7DO,1393372800,5.0
u_AKE4WUCIUIQ53,i_B001GTK8P6,1393372800,3.0
u_A1TS2ZIZ7LFNXH,i_B002K8OEHK,1393372800,4.0
u_A3L0RLMK0DCSUF,i_B0047WX5B8,1393372800,3.0
u_A1WYOH5XFEWQIH,i_B0000Y3FRG,1393372800,1.0
u_A2SG5RI4UCH3E8,i_B008UQAW54,1393372800,5.0
u_A11XJ3LVXYP5WX,i_B0017SWIU4,1393372800,5.0
u_A1XDAUHSVADHW5,i_B00HM8PWEM,1393372800,5.0
u_A2XH6KI5ZLRLPS,i_B00I6CRX04,1393372800,4.0
u_AQQYA0K23RSMF,i_B002JDUMFO,1393372800,1.0
u_A3BAR78JLUD9S5,i_B004BCXAM8,1393372800,5.0
u_A2NDYETRWNMDQM,i_B002GP5XD6,1393372800,5.0
u_A2JNO9OR8FGNR4,i_B0012LIHUG,1393372800,4.0
u_A2B9Q9A36GAWPP,i_B006MMOVOQ,1393372800,5.0
u_A30F1GNJ0OQWZD,i_B00AYEPE6C,1393372800,5.0
u_AKE4WUCIUIQ53,i_B006QFM89Y,1393372800,3.0
u_A3FKISQI0EW4V1,i_B002T71IL2,1393372800,4.0
u_A1SAHMB8L5XG2D,i_B0084HCIHY,1393372800,5.0
u_A33ULMKB2OVB3A,i_B00008KA7P,1393372800,5.0
u_A15V4TJBVYLK94,i_B000AADG8I,1393372800,4.0
u_A220D2275RR2EB,i_B0000535CH,1393372800,1.0
u_A3GFK92M9VIYRU,i_B0019RO78E,1393372800,5.0
u_A6OLQMYYWQU57,i_B0035LCW0M,1393372800,5.0
u_A1DQYPYI53ABM,i_B00DG7YJQA,1393372800,4.0
u_A2K4HN6EECBNR3,i_B00GJG9JCY,1393372800,5.0
u_A1ZONPVLYPO1MT,i_B002TPQPEE,1393372800,5.0
u_A47PIXLGMMMQR,i_B002TPQPEE,1393372800,5.0
u_ASTCD6ATHMD5T,i_B001LNWX1O,1393372800,2.0
u_A1OQ6P5PPC2C3X,i_B00543733U,1393372800,3.0
u_A14QHGZL6A7YBR,i_B005C1C02S,1393372800,5.0
u_A3O9A7B0KJO88B,i_B00EF1QRMU,1393372800,3.0
u_A3BAR78JLUD9S5,i_B0047PPCAW,1393372800,5.0
u_A3BFDEBT5IV4UN,i_B007ZRXYK4,1393372800,3.0
u_A20F84KUBWM88B,i_B007ZRXYK4,1393372800,4.0
u_A17077PIION7VC,i_B006ZUNMLS,1393372800,4.0
u_A1QV2BIQ2OA6YO,i_B00006IV2E,1393372800,1.0
u_A3M3APKOCAYDQN,i_B000NE6QP6,1393372800,5.0
u_A1N1ZINO5SB02V,i_B004KAVHG2,1393372800,4.0
u_A17077PIION7VC,i_B004LWGLCY,1393372800,5.0
u_ATNKYANM0VC5,i_B00GYB1AUI,1393372800,2.0
u_A3J5PYN7BIJ31J,i_B004K3D0FK,1393372800,2.0
u_A2Y7WFGH3JMUTR,i_B0053T4HI4,1393372800,4.0
u_A2UXAUO0ATQL5F,i_B00AKYYSCM,1393372800,4.0
u_A1XDAUHSVADHW5,i_B00GWRAFD2,1393372800,5.0
u_A3C2MSP8KCBWP8,i_B008VSJFQ8,1393372800,5.0
u_A3C2MSP8KCBWP8,i_B004W4P7AI,1393372800,5.0
u_A35X21R32DWAJG,i_B000SZVQTQ,1393372800,4.0
u_A2X36ZZ1NIIKU2,i_B009IROJU8,1393372800,4.0
u_A2K4HN6EECBNR3,i_B00FRDPMQC,1393372800,5.0
u_A1I2X1PWVGK5IA,i_B00683MOWK,1393372800,3.0
u_AFBESUJ74M910,i_B001G7PNU8,1393372800,4.0
u_A3N49CWT2F2WCR,i_B0000YUX4O,1393372800,5.0
u_A787B6VWK1PIH,i_B00027CDY2,1393372800,3.0
u_A2G93UHDVP0UWM,i_B002L6NZ6C,1393372800,5.0
u_AKE4WUCIUIQ53,i_B0000536P3,1393372800,5.0
u_A2JCJJNY43QQIV,i_B006L6A9NK,1393372800,5.0
u_A1CKC9RMTVSI0Q,i_B002QGO5YS,1393372800,2.0
u_A1YEPFLLH42OU1,i_B000HGIQRG,1393372800,5.0
u_A1CKC9RMTVSI0Q,i_B0013OFRUK,1393372800,2.0
u_ABMCHXA6JTTR,i_B004AVKP7I,1393372800,5.0
u_A15MQTLXQE56ZX,i_B0013QOIGC,1393372800,5.0
u_A1A25TP5D0L22V,i_B00EYZY5VC,1393372800,5.0
u_A2JNO9OR8FGNR4,i_B007LSASW4,1393372800,5.0
u_A5J2KXN0OEE1V,i_B00609D92Q,1393372800,4.0
u_A3R113WVMW5ACR,i_B0094KPK70,1393372800,1.0
u_AQQYA0K23RSMF,i_B004TSFBJO,1393372800,5.0
u_A1XQ0F01CF84Y3,i_B000EE803Q,1393372800,5.0
u_AQ6AGWKWMTY8H,i_B001IACZEK,1393372800,4.0
u_A35X21R32DWAJG,i_B00121UVU0,1393372800,5.0
u_A17077PIION7VC,i_B0020VJTDG,1393372800,5.0
u_A3IAS4B87MHB25,i_B003CEA88U,1393372800,4.0
u_A2PLGB52VCSYHG,i_B00EYZY5VC,1393372800,5.0
u_A20F84KUBWM88B,i_B00GTBZ7HA,1393372800,5.0
u_AQY5XBYSENNZQ,i_B000F0QCWA,1393372800,1.0
u_A2VPYDH51I7V84,i_B00008ZPGA,1393372800,5.0
u_AB6PFUR248B28,i_B004R7PP3O,1393372800,2.0
u_A1I2X1PWVGK5IA,i_B001QWCCQG,1393372800,5.0
u_A2N3HZY06Q8CHS,i_B008TNQ19E,1393372800,5.0
u_A3C1QYGEET3BVY,i_B00GTC1JHQ,1393372800,4.0
u_A3IKSFQJZFLX82,i_B009C650MQ,1393372800,5.0
u_A15MQTLXQE56ZX,i_B003RF82UK,1393372800,4.0
u_A1WA6615U75AHC,i_B00B7N7CTQ,1393372800,5.0
u_A37E3NZOWQ7J75,i_B00068AZ88,1393372800,1.0
u_AH8SVUY191DSF,i_B006L6A9NK,1393372800,4.0
u_A1I2X1PWVGK5IA,i_B0030O3VRW,1393372800,2.0
u_A2BM3B3243C4H0,i_B008HBMW78,1393372800,5.0
u_A2056XPUC3D5JR,i_B00AE0790U,1393372800,1.0
u_A1J2KOMDJJB7F,i_B000F35R00,1393372800,5.0
u_A154X4N83HE0US,i_B00C43H84M,1393372800,5.0
u_A2056XPUC3D5JR,i_B00005CDSP,1393372800,5.0
u_A2VYWLTNR8JORA,i_B00FOGWSOG,1393372800,5.0
u_A3FKISQI0EW4V1,i_B008NX5AGK,1393372800,3.0
u_A47PIXLGMMMQR,i_B008U1Q4DI,1393372800,5.0
u_A2056XPUC3D5JR,i_B008TNQ3PQ,1393372800,2.0
u_A2X2UQTWDLOI91,i_B000HGMVH2,1393372800,4.0
u_A3PL0ZWHK1HQOY,i_B002PBCAEQ,1393372800,5.0
u_A1MYR1JNRBOYR0,i_B0030O3VRW,1393372800,3.0
u_A2LV1ROR260RYY,i_B0001TJX2Q,1393372800,3.0
u_ANJHAYWIR79WK,i_B000EM79QM,1393372800,5.0
u_A3BAR78JLUD9S5,i_B00120IJSC,1393372800,5.0
u_A47PIXLGMMMQR,i_B004OHQR1Q,1393372800,4.0
u_A3IAS4B87MHB25,i_B003SSTKHU,1393372800,5.0
u_A2WBE93UGB93FC,i_B000F5AG5E,1393372800,5.0
u_A3UL9L5O3EQ4ML,i_B000PKWAWQ,1393372800,5.0
u_A29CH9L427JM78,i_B003TJGNH8,1393372800,2.0
u_AKE4WUCIUIQ53,i_B00BE2OKXQ,1393372800,1.0
u_A35QVRN1QZPM3E,i_B0063NKM6K,1393372800,5.0
u_A2056XPUC3D5JR,i_B0094GHGQM,1393372800,3.0
u_A3N49CWT2F2WCR,i_B009T47YZ2,1393372800,5.0
u_A1RBRXPFQ2MMEU,i_B00H93NJLS,1393372800,5.0
u_ANJHAYWIR79WK,i_B00161IKD6,1393372800,5.0
u_A225CZ3Y2JJT5O,i_B002ZNJI94,1393372800,5.0
u_A3GARX8WA5KDSB,i_B004TSFEBY,1393372800,5.0
u_A2X36ZZ1NIIKU2,i_B00BUSYXJU,1393372800,5.0
u_A1XDAUHSVADHW5,i_B00FJE4K94,1393372800,5.0
u_A47PIXLGMMMQR,i_B007BLN17K,1393372800,4.0
u_A32SAB57ZA0JKE,i_B004BCT8R4,1393372800,1.0
u_AXUV4OGPYEBUL,i_B002RJUOVW,1393372800,5.0
u_AB6PFUR248B28,i_B00AP1BTZE,1393372800,4.0
u_AWPN47SSWK1JV,i_B00GTBZ8B0,1393372800,4.0
u_AGGDI4VWPPZ6J,i_B002KP1WIW,1393372800,4.0
u_A1ZONPVLYPO1MT,i_B00D0NLJM2,1393372800,5.0
u_A1WA6615U75AHC,i_B00DDD3OB8,1393372800,4.0
u_A3J5PYN7BIJ31J,i_B0071HIDLS,1393372800,2.0
u_AW6J9IILGOZY3,i_B00FU574H2,1393372800,5.0
u_A3BGMV8UZ08UI4,i_B000F4IL70,1393372800,3.0
u_A1ZONPVLYPO1MT,i_B00C7DYBX0,1393372800,5.0
u_A2056XPUC3D5JR,i_B001QX7NTQ,1393372800,1.0
u_AH8SVUY191DSF,i_B006L6AA8Y,1393372800,5.0
u_A2B9Q9A36GAWPP,i_B0014UAHQW,1393372800,5.0
u_A2056XPUC3D5JR,i_B000PY17PI,1393372800,4.0
u_A3IAS4B87MHB25,i_B004OESDI4,1393372800,5.0
u_A3RRACWJCIGR1Y,i_B00C7DYBX0,1393372800,5.0
u_AU0LLORGK9IDR,i_B00GTC03OG,1393372800,1.0
u_A3AGYWQY28EWTE,i_B00C7DYBX0,1393372800,5.0
u_A30J6HM62M6RCS,i_B004NX17J8,1393372800,5.0
u_A3LWK86I8UV25C,i_B005X2F7KI,1393372800,1.0
u_A3M12PQVTDHY8G,i_B002QI1F8A,1393372800,5.0
u_ALUALX2FOASGM,i_B003PL2D6A,1393372800,3.0
u_A3RQKJ15188CAG,i_B0000531WZ,1393372800,5.0
u_A1ZONPVLYPO1MT,i_B00538TSMU,1393372800,3.0
u_A2UT0FWM1DHKFJ,i_B00HSNWXTI,1393372800,3.0
u_A3R113WVMW5ACR,i_B008COP6NM,1393372800,5.0
u_A3BGMV8UZ08UI4,i_B001KYQ4HS,1393372800,5.0
u_A2SG5RI4UCH3E8,i_B009ZQZ1YA,1393372800,5.0
u_A3IL4YCLWGPRWJ,i_B000CBXDRE,1393372800,2.0
u_AB6PFUR248B28,i_B004675GL6,1393372800,3.0
u_A3PA0PU11ACAZC,i_B0000ZHOEU,1393372800,5.0
u_A2X2UQTWDLOI91,i_B000YJ2SKM,1393372800,4.0
u_AQQYA0K23RSMF,i_B001LNWX1O,1393372800,5.0
u_A3M12PQVTDHY8G,i_B003MIQZTC,1393372800,5.0
u_A17077PIION7VC,i_B001CJJ5NQ,1393372800,5.0
u_A1OQ6P5PPC2C3X,i_B000P1S0N8,1393372800,2.0
u_A47PIXLGMMMQR,i_B0083QNBCM,1393372800,4.0
u_A28IIVKXOE1ATF,i_B00GTBZI6A,1393372800,4.0
u_AQQYA0K23RSMF,i_B004DH1BQI,1393372800,5.0
u_AENH50GW3OKDA,i_B000JKIE4A,1393372800,5.0
u_A2KUK2GLJDWAVQ,i_B00DEXA0LY,1393372800,5.0
u_A3R1T8AXFSL2X3,i_B005593XAA,1393372800,2.0
u_A2DRMIK62PXTFP,i_B0009OAGSI,1393372800,5.0
u_A3AGYWQY28EWTE,i_B008R1JSKW,1393372800,3.0
u_A2IYX5W3A1N3VB,i_B00FF5B31U,1393372800,2.0
u_A2N3HZY06Q8CHS,i_B001CE6T76,1393372800,5.0
u_A3M12PQVTDHY8G,i_B005SWRTP4,1393372800,5.0
u_A3RQKJ15188CAG,i_B00CP4QZ8U,1393372800,5.0
u_A3EPGY34373E28,i_B004ZC13OG,1393372800,5.0
u_AG7C514CJ36W2,i_B001E96KYG,1393372800,3.0
u_A3CMGL5WZ60EO2,i_B000142C1A,1393372800,5.0
u_ASBSPNY56QD1X,i_B00CNE2GOO,1393372800,5.0
u_A2N9M0MRR9BEH9,i_B00H56KCUU,1393372800,1.0
u_AQQYA0K23RSMF,i_B004DBVQ14,1393372800,1.0
u_A2QWHEI914GHRZ,i_B00G7UPGZQ,1393372800,5.0
u_A3KA5WOXILUZMN,i_B001ET7892,1393372800,4.0
u_A1OFUO6CBSBL7L,i_B000141O6E,1393372800,5.0
u_A2DRMIK62PXTFP,i_B000052ZTY,1393372800,5.0
u_ASCU6SMC6F2BK,i_B001PAQOVS,1393372800,5.0
u_A15MQTLXQE56ZX,i_B005TI7NPI,1393372800,5.0
u_A3AV26ZOEUIVD0,i_B00ATWDTIE,1393372800,4.0
u_A2WBE93UGB93FC,i_B00011QVIS,1393372800,5.0
u_A2056XPUC3D5JR,i_B006BA3BAY,1393372800,1.0
u_A7VHYXZ966AMC,i_B0083QNBCM,1393372800,5.0
u_A1YTQUIFXD5LG1,i_B002CKYZMK,1393372800,1.0
u_A1NFXFUO0PB634,i_B001F51TS6,1393372800,5.0
u_A3ULLDJXRKGGQV,i_B005SHR4LS,1393372800,1.0
u_A3D9NUCR4RXDPY,i_B00AE07FUO,1393372800,4.0
u_A1WOEAX5HOSB6A,i_B003H8180I,1393372800,2.0
u_AQQYA0K23RSMF,i_B0009F3O18,1393372800,1.0
u_A2X2UQTWDLOI91,i_B0009F3O8Q,1393372800,4.0
u_A1OQ6P5PPC2C3X,i_B0009F3OOA,1393372800,4.0
u_A1O0XXWILMWPKG,i_B0036BI56G,1393372800,5.0
u_A3C2MSP8KCBWP8,i_B00HV464QW,1393372800,5.0
u_A1XIIET5TNE9XK,i_B00E4OUQ8O,1393372800,1.0
u_AEDTPMXKN0YAE,i_B005R3IPJI,1393372800,5.0
u_A1IWR4YH4ZA9BM,i_B008C560FO,1393372800,5.0
u_A2X2UQTWDLOI91,i_B000IOFQWK,1393372800,5.0
u_A1WA6615U75AHC,i_B00BMIY7F8,1393372800,3.0
u_A3EM8O25SFAOB3,i_B001D1648M,1393372800,5.0
u_A15MQTLXQE56ZX,i_B0009EXOO6,1393372800,3.0
u_A1XDAUHSVADHW5,i_B00CO9MFAS,1393372800,5.0
u_A3ULLDJXRKGGQV,i_B003ABIDAA,1393372800,5.0
u_A35X21R32DWAJG,i_B0006Q0102,1393372800,4.0
u_A31SAZS7AMHT7T,i_B004DK8TNS,1393372800,5.0
u_AB0J19NZ2SD70,i_B002C7EYUQ,1393372800,5.0
